source_city,destination_city,cabin_class,season,demand,days_left,distance,duration,stops,price
Dubai,New York,Economy,Low,High,27,11000,1044,1 stop,1574.0
Dubai,Delhi,Economy,Shoulder,Medium,40,2200,225,Non-stop,380.24
Dubai,Tokyo,Economy,Shoulder,High,10,8000,660,Non-stop,1666.33
Dubai,Delhi,Economy,Peak,Low,6,2200,420,1 stop,252.0
Dubai,Los Angeles,Economy,Low,High,50,13400,1065,Non-stop,2160.33
Dubai,Delhi,Economy,Low,Low,24,2200,679,2+ stops,109.74
Dubai,Sydney,Economy,Peak,Medium,7,12000,960,Non-stop,3220.26
Dubai,Singapore,First,Shoulder,Medium,34,5800,495,Non-stop,6011.38
Dubai,Delhi,Economy,Low,High,59,2200,469,2+ stops,173.15
Dubai,London,Economy,Low,Medium,42,5500,637,1 stop,574.54
Dubai,London,Economy,Shoulder,Low,45,5500,472,Non-stop,824.33
Dubai,Los Angeles,Economy,Shoulder,Low,27,13400,1264,1 stop,1481.76
Dubai,New York,Economy,Shoulder,Low,51,11000,885,Non-stop,1127.04
Dubai,Mumbai,First,Low,Medium,11,1900,202,Non-stop,1679.95
Dubai,Frankfurt,Economy,Low,Low,8,4800,820,2+ stops,392.88
Dubai,New York,First,Shoulder,Medium,19,11000,885,Non-stop,9771.73
Dubai,Singapore,Economy,Shoulder,Medium,8,5800,495,Non-stop,1835.72
Dubai,Los Angeles,Economy,Peak,High,18,13400,1327,2+ stops,2987.7
Dubai,Delhi,Economy,Low,High,52,2200,451,1 stop,358.11
Dubai,Los Angeles,Economy,Peak,Medium,37,13400,1206,1 stop,1719.88
Dubai,Los Angeles,Economy,Shoulder,High,29,13400,1065,Non-stop,2877.62
Dubai,Mumbai,Business,Shoulder,Medium,43,1900,567,2+ stops,619.88
Dubai,Sydney,Economy,Shoulder,Medium,10,12000,1334,2+ stops,2285.25
Dubai,Los Angeles,Economy,Shoulder,Medium,11,13400,1065,Non-stop,2463.23
Dubai,London,Economy,Shoulder,Medium,53,5500,472,Non-stop,797.22
Dubai,Delhi,Economy,Low,Medium,42,2200,225,Non-stop,353.15
Dubai,New York,Business,Peak,Medium,57,11000,1029,1 stop,7128.79
Dubai,London,Business,Peak,Medium,50,5500,649,1 stop,3543.58
Dubai,Sydney,Economy,Low,Medium,52,12000,960,Non-stop,976.88
Dubai,Los Angeles,Business,Peak,Medium,17,13400,1207,1 stop,12001.96
Dubai,Sydney,Business,Low,Medium,60,12000,1160,1 stop,3449.17
Dubai,Mumbai,Economy,Shoulder,Medium,4,1900,374,1 stop,393.95
Dubai,Los Angeles,Economy,Low,High,7,13400,1065,Non-stop,2684.69
Dubai,Tokyo,Economy,Shoulder,Medium,16,8000,660,Non-stop,1776.41
Dubai,Los Angeles,Economy,Shoulder,High,33,13400,1065,Non-stop,2798.64
Dubai,Mumbai,Economy,Low,Medium,19,1900,433,1 stop,196.01
Dubai,Los Angeles,Economy,Shoulder,Medium,8,13400,1252,1 stop,2135.15
Dubai,Mumbai,Economy,Peak,High,34,1900,202,Non-stop,591.4
Dubai,Singapore,Business,Low,Low,17,5800,495,Non-stop,1936.13
Dubai,Mumbai,Economy,Peak,Low,56,1900,389,1 stop,230.06
Dubai,Mumbai,Business,Peak,Low,43,1900,202,Non-stop,1042.17
Dubai,Frankfurt,First,Low,High,13,4800,633,1 stop,5353.41
Dubai,Frankfurt,Business,Shoulder,Medium,50,4800,563,1 stop,2019.96
Dubai,Los Angeles,Business,Low,Low,18,13400,1200,1 stop,4785.12
Dubai,Los Angeles,Economy,Peak,Medium,50,13400,1452,2+ stops,1730.04
Dubai,Frankfurt,Economy,Peak,Medium,12,4800,634,1 stop,878.69
Dubai,Frankfurt,Economy,Low,Medium,24,4800,420,Non-stop,848.54
Dubai,Mumbai,Business,Peak,Low,43,1900,202,Non-stop,974.01
Dubai,Sydney,First,Shoulder,Medium,59,12000,1093,1 stop,5958.9
Dubai,Frankfurt,Economy,Shoulder,Medium,19,4800,706,2+ stops,519.75
Dubai,Mumbai,Economy,Shoulder,Low,41,1900,426,1 stop,255.76
Dubai,Tokyo,Economy,Peak,High,10,8000,660,Non-stop,3616.7
Dubai,Los Angeles,Business,Shoulder,Medium,15,13400,1402,2+ stops,4939.31
Dubai,Tokyo,Economy,Shoulder,Medium,40,8000,660,Non-stop,2013.87
Dubai,Frankfurt,First,Low,High,20,4800,573,1 stop,5467.79
Dubai,London,Economy,Shoulder,Low,26,5500,694,1 stop,615.61
Dubai,Frankfurt,First,Low,High,10,4800,420,Non-stop,4325.29
Dubai,New York,Economy,Peak,High,23,11000,885,Non-stop,4351.46
Dubai,Los Angeles,Economy,Peak,Low,12,13400,1253,1 stop,1856.06
Dubai,Mumbai,Economy,Shoulder,Low,5,1900,202,Non-stop,291.82
Dubai,Frankfurt,Economy,Shoulder,Low,40,4800,420,Non-stop,490.52
Dubai,Singapore,Economy,Low,Medium,52,5800,495,Non-stop,861.29
Dubai,Sydney,Business,Shoulder,Low,24,12000,960,Non-stop,6833.26
Dubai,Frankfurt,Business,Shoulder,Low,42,4800,641,1 stop,2708.4
Dubai,Singapore,Business,Shoulder,High,58,5800,495,Non-stop,5598.41
Dubai,Tokyo,Business,Low,Low,17,8000,899,1 stop,2721.46
Dubai,Sydney,Business,Shoulder,High,9,12000,1141,1 stop,8014.35
Dubai,Los Angeles,Business,Low,Low,37,13400,1463,2+ stops,3115.07
Dubai,Frankfurt,Economy,Peak,Low,17,4800,420,Non-stop,792.79
Dubai,Frankfurt,Economy,Peak,High,3,4800,737,2+ stops,1434.03
Dubai,Singapore,Economy,Shoulder,Medium,25,5800,495,Non-stop,1142.14
Dubai,Tokyo,First,Low,Medium,53,8000,1016,2+ stops,3280.27
Dubai,Los Angeles,Economy,Low,Medium,18,13400,1065,Non-stop,1705.97
Dubai,New York,Economy,Shoulder,Medium,8,11000,1062,1 stop,1476.45
Dubai,London,Economy,Low,Medium,9,5500,597,1 stop,909.66
Dubai,Los Angeles,Economy,Shoulder,High,41,13400,1065,Non-stop,2819.02
Dubai,New York,Economy,Shoulder,Medium,31,11000,885,Non-stop,1859.08
Dubai,Los Angeles,Economy,Shoulder,Low,44,13400,1065,Non-stop,1549.95
Dubai,Tokyo,Economy,Low,Medium,59,8000,830,1 stop,926.09
Dubai,London,Business,Shoulder,High,6,5500,608,1 stop,4424.62
Dubai,Tokyo,Economy,Low,Low,34,8000,892,1 stop,624.82
Dubai,New York,Economy,Low,High,59,11000,1192,2+ stops,1147.91
Dubai,London,Economy,Low,Low,42,5500,472,Non-stop,588.96
Dubai,Tokyo,Economy,Low,High,28,8000,853,1 stop,1555.39
Dubai,Mumbai,Business,Shoulder,Medium,36,1900,441,1 stop,845.83
Dubai,Los Angeles,Business,Shoulder,High,29,13400,1298,1 stop,7729.09
Dubai,Mumbai,Economy,Shoulder,Low,25,1900,443,2+ stops,210.77
Dubai,Tokyo,Economy,Low,Medium,39,8000,660,Non-stop,896.67
Dubai,Mumbai,Economy,Peak,Low,50,1900,596,2+ stops,178.31
Dubai,Mumbai,Economy,Low,Medium,34,1900,396,1 stop,201.24
Dubai,Los Angeles,Economy,Low,Medium,43,13400,1065,Non-stop,1642.07
Dubai,New York,First,Shoulder,High,36,11000,1208,2+ stops,8889.93
Dubai,Sydney,Economy,Shoulder,Low,12,12000,1092,1 stop,1198.91
Dubai,Mumbai,First,Peak,High,37,1900,202,Non-stop,2985.46
Dubai,Sydney,Business,Peak,Medium,30,12000,1406,2+ stops,5022.61
Dubai,Sydney,Economy,Low,Medium,23,12000,1081,1 stop,1691.25
Dubai,Frankfurt,Economy,Peak,Medium,23,4800,420,Non-stop,1279.96
Dubai,Sydney,Economy,Low,High,56,12000,960,Non-stop,1623.06
Dubai,Frankfurt,Economy,Low,High,44,4800,778,2+ stops,336.71
Dubai,Delhi,Economy,Low,High,57,2200,673,2+ stops,196.2
Dubai,Singapore,Economy,Peak,Low,34,5800,672,1 stop,813.31
Dubai,Los Angeles,Economy,Low,Medium,21,13400,1186,1 stop,1438.9
Dubai,Singapore,Economy,Low,Low,40,5800,495,Non-stop,471.86
Dubai,Frankfurt,Economy,Shoulder,Medium,37,4800,420,Non-stop,732.09
Dubai,Singapore,Business,Shoulder,High,13,5800,495,Non-stop,8905.91
Dubai,Los Angeles,Economy,Low,High,41,13400,1271,1 stop,1928.85
Dubai,London,Economy,Shoulder,Low,53,5500,472,Non-stop,1117.52
Dubai,Singapore,Economy,Shoulder,High,17,5800,495,Non-stop,1337.24
Dubai,Sydney,Economy,Shoulder,Medium,50,12000,960,Non-stop,1635.19
Dubai,Delhi,Business,Low,Low,41,2200,673,2+ stops,450.49
Dubai,Tokyo,Business,Low,Low,15,8000,660,Non-stop,3528.34
Dubai,Tokyo,Economy,Shoulder,High,24,8000,842,1 stop,1564.1
Dubai,Los Angeles,Business,Shoulder,High,45,13400,1210,1 stop,11275.52
Dubai,Delhi,Economy,Low,Medium,49,2200,489,2+ stops,250.67
Dubai,Tokyo,Economy,Low,Low,41,8000,660,Non-stop,551.55
Dubai,Frankfurt,Business,Shoulder,High,60,4800,420,Non-stop,3145.53
Dubai,Los Angeles,Economy,Shoulder,High,57,13400,1247,1 stop,2273.91
Dubai,Mumbai,Economy,Low,Medium,27,1900,202,Non-stop,391.09
Dubai,Los Angeles,Economy,Shoulder,Low,60,13400,1275,1 stop,1202.56
Dubai,Sydney,Business,Shoulder,Low,57,12000,1127,1 stop,3521.84
Dubai,Tokyo,Economy,Low,Medium,34,8000,889,1 stop,893.5
Dubai,Mumbai,Business,Shoulder,High,12,1900,202,Non-stop,1322.16
Dubai,Delhi,Economy,Low,Low,35,2200,225,Non-stop,250.92
Dubai,Delhi,Business,Low,Low,32,2200,225,Non-stop,701.9
Dubai,Frankfurt,Economy,Peak,Medium,54,4800,557,1 stop,741.83
Dubai,Los Angeles,Economy,Peak,High,54,13400,1065,Non-stop,4349.7
Dubai,Delhi,Economy,Peak,Low,48,2200,407,1 stop,367.22
Dubai,Singapore,First,Low,High,48,5800,860,2+ stops,2778.65
Dubai,London,Business,Low,Low,41,5500,594,1 stop,1711.21
Dubai,Sydney,Economy,Low,High,31,12000,1098,1 stop,1717.54
Dubai,Frankfurt,First,Peak,Medium,4,4800,420,Non-stop,8201.39
Dubai,Delhi,Economy,Peak,High,49,2200,225,Non-stop,502.55
Dubai,Los Angeles,Economy,Low,High,36,13400,1065,Non-stop,2234.89
Dubai,Frankfurt,Economy,Shoulder,High,39,4800,793,2+ stops,435.57
Dubai,Singapore,Economy,Shoulder,High,33,5800,495,Non-stop,1479.88
Dubai,Sydney,Economy,Low,High,53,12000,960,Non-stop,1861.51
Dubai,Singapore,Economy,Shoulder,Low,34,5800,620,1 stop,456.84
Dubai,Sydney,Economy,Shoulder,High,43,12000,1154,1 stop,2569.97
Dubai,New York,Economy,Peak,Medium,60,11000,1144,2+ stops,2136.48
Dubai,Tokyo,Business,Peak,Low,40,8000,660,Non-stop,4883.55
Dubai,Sydney,First,Low,High,35,12000,960,Non-stop,9563.23
Dubai,Los Angeles,Economy,Shoulder,High,50,13400,1227,1 stop,2103.83
Dubai,Los Angeles,Business,Shoulder,Medium,43,13400,1065,Non-stop,8437.24
Dubai,Frankfurt,Economy,Peak,High,27,4800,591,1 stop,1476.35
Dubai,Sydney,Economy,Shoulder,High,24,12000,1307,2+ stops,1603.1
Dubai,London,Economy,Peak,Medium,20,5500,764,2+ stops,761.37
Dubai,Singapore,First,Shoulder,Medium,37,5800,495,Non-stop,4094.06
Dubai,Frankfurt,Business,Low,Low,20,4800,420,Non-stop,1896.48
Dubai,Frankfurt,Business,Low,High,45,4800,638,1 stop,1434.45
Dubai,Tokyo,Economy,Low,High,23,8000,1004,2+ stops,1605.55
Dubai,London,Economy,Shoulder,Low,34,5500,472,Non-stop,925.79
Dubai,Sydney,Economy,Shoulder,High,29,12000,1149,1 stop,1966.86
Dubai,Los Angeles,Economy,Low,Medium,4,13400,1216,1 stop,2047.21
Dubai,Los Angeles,Economy,Low,Medium,37,13400,1065,Non-stop,1662.85
Dubai,New York,Economy,Shoulder,Medium,37,11000,885,Non-stop,1746.02
Dubai,Frankfurt,Economy,Shoulder,High,11,4800,807,2+ stops,816.1
Dubai,London,First,Low,Medium,10,5500,694,1 stop,5320.4
Dubai,Los Angeles,Business,Peak,Low,45,13400,1378,2+ stops,4465.46
Dubai,Sydney,Economy,Shoulder,Low,31,12000,1199,1 stop,1281.92
Dubai,Mumbai,Economy,Low,Low,51,1900,355,1 stop,147.27
Dubai,Singapore,Economy,Peak,Medium,7,5800,495,Non-stop,1739.79
Dubai,Tokyo,Economy,Peak,High,32,8000,1027,2+ stops,1081.03
Dubai,London,Economy,Peak,Medium,32,5500,472,Non-stop,965.38
Dubai,Singapore,Economy,Peak,Medium,52,5800,495,Non-stop,1071.01
Dubai,London,First,Peak,Low,22,5500,870,2+ stops,3257.96
Dubai,Sydney,Economy,Shoulder,Medium,20,12000,1279,2+ stops,1315.45
Dubai,Mumbai,Economy,Low,Low,45,1900,385,1 stop,125.62
Dubai,Los Angeles,Economy,Shoulder,Low,5,13400,1298,1 stop,1646.48
Dubai,London,Business,Peak,Medium,27,5500,472,Non-stop,5508.43
Dubai,Singapore,Economy,Low,Low,2,5800,688,1 stop,768.46
Dubai,Sydney,Economy,Low,Low,50,12000,1140,1 stop,988.07
Dubai,Tokyo,Economy,Low,Low,3,8000,896,1 stop,1307.92
Dubai,Sydney,Business,Low,High,29,12000,1317,2+ stops,4339.67
Dubai,Tokyo,Business,Shoulder,High,47,8000,660,Non-stop,5635.65
Dubai,Mumbai,Economy,Peak,Low,7,1900,421,1 stop,261.45
Dubai,Tokyo,First,Low,Medium,49,8000,785,1 stop,4290.19
Dubai,Singapore,Economy,Shoulder,Medium,4,5800,723,1 stop,1140.74
Dubai,Mumbai,Economy,Peak,High,45,1900,369,1 stop,542.05
Dubai,Sydney,Business,Low,Medium,42,12000,1391,2+ stops,3949.15
Dubai,Delhi,Economy,Low,High,47,2200,406,1 stop,336.99
Dubai,Los Angeles,First,Shoulder,Medium,10,13400,1065,Non-stop,12519.34
Dubai,Singapore,Economy,Peak,Medium,41,5800,495,Non-stop,1130.91
Dubai,London,Economy,Peak,Medium,1,5500,651,1 stop,1658.75
Dubai,Delhi,Economy,Shoulder,Low,36,2200,225,Non-stop,274.45
Dubai,Los Angeles,Economy,Shoulder,Low,55,13400,1065,Non-stop,1636.52
Dubai,New York,Economy,Shoulder,Low,44,11000,885,Non-stop,1390.65
Dubai,Mumbai,Economy,Shoulder,Medium,60,1900,202,Non-stop,313.5
Dubai,New York,Business,Peak,Low,31,11000,885,Non-stop,6908.31
Dubai,Mumbai,Economy,Low,Low,37,1900,397,1 stop,181.56
Dubai,Singapore,Economy,Peak,Low,37,5800,819,2+ stops,468.38
Dubai,Delhi,Economy,Low,Medium,46,2200,225,Non-stop,311.6
Dubai,New York,Business,Low,Medium,27,11000,1045,1 stop,3355.32
Dubai,Singapore,Economy,Low,Medium,36,5800,495,Non-stop,536.37
Dubai,London,Business,Low,High,60,5500,702,1 stop,2783.82
Dubai,Delhi,Business,Shoulder,Medium,51,2200,687,2+ stops,533.75
Dubai,Frankfurt,Economy,Low,Medium,22,4800,646,1 stop,552.45
Dubai,London,Economy,Low,Medium,11,5500,639,1 stop,704.77
Dubai,Frankfurt,Business,Low,Low,57,4800,420,Non-stop,1553.49
Dubai,Singapore,Economy,Low,Low,13,5800,841,2+ stops,316.18
Dubai,Sydney,Economy,Shoulder,High,20,12000,1097,1 stop,2790.0
Dubai,Los Angeles,Economy,Low,Medium,56,13400,1185,1 stop,1568.83
Dubai,New York,Economy,Peak,Low,50,11000,1042,1 stop,1566.96
Dubai,Frankfurt,Economy,Low,Medium,50,4800,554,1 stop,309.53
Dubai,Mumbai,Economy,Shoulder,Medium,18,1900,202,Non-stop,382.0
Dubai,New York,Economy,Peak,Medium,4,11000,885,Non-stop,3646.23
Dubai,London,Economy,Low,High,58,5500,692,1 stop,765.14
Dubai,Sydney,Business,Shoulder,Medium,60,12000,1135,1 stop,4330.91
Dubai,Delhi,Economy,Low,Medium,50,2200,372,1 stop,190.23
Dubai,Frankfurt,Economy,Shoulder,Medium,51,4800,737,2+ stops,511.78
Dubai,Delhi,Economy,Low,High,39,2200,405,1 stop,269.77
Dubai,Mumbai,Economy,Peak,Medium,26,1900,351,1 stop,362.95
Dubai,New York,Economy,Peak,Medium,51,11000,1261,2+ stops,1234.08
Dubai,New York,Business,Peak,High,8,11000,1060,1 stop,11033.81
Dubai,Tokyo,Economy,Low,High,50,8000,978,2+ stops,980.66
Dubai,Los Angeles,Business,Peak,Medium,1,13400,1264,1 stop,15818.89
Dubai,Delhi,Economy,Shoulder,Medium,37,2200,426,1 stop,320.32
Dubai,Frankfurt,First,Shoulder,Medium,33,4800,555,1 stop,3222.32
Dubai,London,Economy,Shoulder,High,8,5500,920,2+ stops,680.07
Dubai,Frankfurt,Business,Shoulder,Medium,14,4800,596,1 stop,2229.45
Dubai,Tokyo,Economy,Peak,Medium,9,8000,660,Non-stop,3420.29
Dubai,Tokyo,First,Low,Low,52,8000,834,1 stop,4257.86
Dubai,Los Angeles,Economy,Shoulder,High,25,13400,1065,Non-stop,2770.63
Dubai,Sydney,Business,Low,High,37,12000,960,Non-stop,7800.79
Dubai,New York,Economy,Peak,Low,47,11000,1123,1 stop,1837.13
Dubai,New York,Economy,Shoulder,Low,41,11000,1120,1 stop,881.9
Dubai,Singapore,Economy,Peak,Medium,1,5800,676,1 stop,1970.54
Dubai,Singapore,Economy,Low,High,48,5800,495,Non-stop,1001.73
Dubai,Los Angeles,Economy,Shoulder,Low,48,13400,1219,1 stop,1076.88
Dubai,Singapore,Economy,Shoulder,Low,17,5800,495,Non-stop,710.08
Dubai,Los Angeles,Economy,Low,Low,51,13400,1243,1 stop,1193.49
Dubai,New York,First,Shoulder,High,54,11000,1124,1 stop,11806.07
Dubai,Los Angeles,Economy,Peak,Medium,42,13400,1065,Non-stop,4374.93
Dubai,Delhi,Economy,Peak,High,35,2200,225,Non-stop,638.6
Dubai,Mumbai,Business,Low,High,29,1900,202,Non-stop,1172.75
Dubai,New York,First,Shoulder,High,28,11000,1083,1 stop,11874.71
Dubai,Singapore,Economy,Low,High,48,5800,495,Non-stop,957.51
Dubai,Los Angeles,Economy,Low,Low,5,13400,1065,Non-stop,2154.92
Dubai,Sydney,Business,Low,Low,40,12000,960,Non-stop,4731.29
Dubai,New York,Business,Low,High,9,11000,885,Non-stop,8243.13
Dubai,Los Angeles,Business,Shoulder,Low,30,13400,1194,1 stop,4520.63
Dubai,Frankfurt,Economy,Peak,Low,4,4800,420,Non-stop,1890.31
Dubai,Singapore,Economy,Low,High,13,5800,636,1 stop,1393.19
Dubai,Sydney,Economy,Low,Medium,17,12000,960,Non-stop,1439.1
Dubai,Delhi,Economy,Shoulder,Medium,1,2200,624,2+ stops,339.99
Dubai,London,Economy,Peak,Medium,28,5500,679,1 stop,1737.03
Dubai,Tokyo,First,Peak,Medium,37,8000,898,1 stop,7661.19
Dubai,New York,Economy,Peak,Medium,54,11000,1096,1 stop,1466.1
Dubai,Sydney,Economy,Low,Low,45,12000,960,Non-stop,926.97
Dubai,Los Angeles,Economy,Low,High,16,13400,1192,1 stop,2180.81
Dubai,Delhi,First,Low,Medium,22,2200,350,1 stop,1351.44
Dubai,Delhi,First,Peak,Medium,48,2200,455,1 stop,2646.66
Dubai,Delhi,First,Shoulder,Low,42,2200,225,Non-stop,1765.3
Dubai,New York,Economy,Low,Medium,53,11000,1152,2+ stops,789.27
Dubai,Sydney,Economy,Peak,High,44,12000,1094,1 stop,2903.43
Dubai,Sydney,Business,Shoulder,Medium,8,12000,960,Non-stop,8625.19
Dubai,Los Angeles,Economy,Peak,Low,7,13400,1260,1 stop,2182.0
Dubai,New York,Economy,Low,Low,42,11000,1039,1 stop,939.48
Dubai,Los Angeles,Economy,Shoulder,Medium,27,13400,1065,Non-stop,2119.06
Dubai,Delhi,Economy,Low,High,20,2200,225,Non-stop,330.32
Dubai,Mumbai,First,Shoulder,High,35,1900,378,1 stop,1924.07
Dubai,New York,Business,Shoulder,High,31,11000,1024,1 stop,9821.44
Dubai,Sydney,Economy,Low,High,49,12000,1092,1 stop,1233.43
Dubai,London,Economy,Low,High,47,5500,662,1 stop,678.56
Dubai,Sydney,Business,Low,Low,48,12000,1103,1 stop,5555.91
Dubai,London,Business,Low,High,30,5500,472,Non-stop,2790.82
Dubai,Frankfurt,First,Low,Low,45,4800,573,1 stop,1880.06
Dubai,Frankfurt,Economy,Low,Low,51,4800,613,1 stop,323.1
Dubai,New York,Economy,Shoulder,High,14,11000,1105,1 stop,1985.47
Dubai,Sydney,Economy,Shoulder,Low,60,12000,1097,1 stop,1940.75
Dubai,London,First,Peak,Medium,28,5500,650,1 stop,8032.62
Dubai,Sydney,Economy,Peak,Medium,27,12000,1231,2+ stops,1646.0
Dubai,Delhi,Economy,Low,Medium,37,2200,347,1 stop,212.19
Dubai,Tokyo,Economy,Peak,Medium,46,8000,883,1 stop,1117.96
Dubai,London,Economy,Peak,Medium,40,5500,687,1 stop,1655.91
Dubai,London,Economy,Peak,Medium,4,5500,472,Non-stop,1737.86
Dubai,Los Angeles,Economy,Peak,Medium,50,13400,1065,Non-stop,3354.01
Dubai,Delhi,Business,Peak,High,45,2200,225,Non-stop,2290.97
Dubai,Singapore,Economy,Shoulder,Low,24,5800,495,Non-stop,850.9
Dubai,Mumbai,Economy,Shoulder,Low,40,1900,202,Non-stop,241.42
Dubai,New York,Economy,Peak,Low,26,11000,1194,2+ stops,2085.79
Dubai,Los Angeles,Economy,Peak,Medium,41,13400,1065,Non-stop,2667.51
Dubai,Delhi,Economy,Shoulder,Medium,19,2200,225,Non-stop,320.73
Dubai,Mumbai,Economy,Shoulder,Medium,42,1900,380,1 stop,250.72
Dubai,Delhi,Economy,Low,High,11,2200,372,1 stop,332.0
Dubai,Los Angeles,Economy,Shoulder,Low,60,13400,1065,Non-stop,1606.8
Dubai,Los Angeles,Economy,Low,High,37,13400,1065,Non-stop,1840.59
Dubai,London,Economy,Peak,Low,29,5500,612,1 stop,864.59
Dubai,Delhi,Business,Peak,High,10,2200,225,Non-stop,2856.31
Dubai,Singapore,Economy,Low,High,37,5800,710,1 stop,816.38
Dubai,New York,Business,Peak,Low,36,11000,885,Non-stop,5036.71
Dubai,Frankfurt,Economy,Low,Medium,38,4800,633,1 stop,527.7
Dubai,Delhi,Economy,Peak,High,26,2200,225,Non-stop,679.63
Dubai,Frankfurt,Economy,Peak,Medium,25,4800,420,Non-stop,1122.62
Dubai,Mumbai,Economy,Peak,Medium,27,1900,511,2+ stops,324.7
Dubai,Tokyo,Economy,Shoulder,Low,14,8000,660,Non-stop,1433.98
Dubai,Tokyo,Economy,Shoulder,High,27,8000,660,Non-stop,1886.89
Dubai,Sydney,Economy,Low,Medium,3,12000,1272,2+ stops,1500.59
Dubai,Sydney,Economy,Low,Low,41,12000,1313,2+ stops,705.9
Dubai,Delhi,First,Shoulder,Low,49,2200,225,Non-stop,2842.02
Dubai,Delhi,Economy,Peak,Medium,31,2200,661,2+ stops,175.78
Dubai,London,Economy,Shoulder,Medium,23,5500,472,Non-stop,913.47
Dubai,Frankfurt,Economy,Low,Medium,5,4800,631,1 stop,915.58
Dubai,Mumbai,Economy,Low,High,52,1900,202,Non-stop,315.4
Dubai,Frankfurt,Business,Low,Medium,24,4800,589,1 stop,2448.25
Dubai,Mumbai,Economy,Low,High,40,1900,436,1 stop,279.98
Dubai,New York,Economy,Peak,Low,9,11000,1240,2+ stops,1216.25
Dubai,Mumbai,Business,Low,High,2,1900,336,1 stop,1335.01
Dubai,Singapore,Economy,Low,Low,45,5800,628,1 stop,360.12
Dubai,Sydney,Economy,Peak,Medium,4,12000,1189,1 stop,1796.81
Dubai,New York,First,Low,High,12,11000,1008,1 stop,8911.19
Dubai,Frankfurt,Economy,Peak,High,40,4800,420,Non-stop,1902.41
Dubai,London,Economy,Peak,High,11,5500,841,2+ stops,1672.98
Dubai,Mumbai,Business,Shoulder,Medium,12,1900,437,1 stop,879.18
Dubai,Sydney,Economy,Shoulder,High,21,12000,960,Non-stop,3590.41
Dubai,Singapore,Economy,Low,Medium,8,5800,495,Non-stop,839.9
Dubai,Delhi,Economy,Shoulder,High,28,2200,225,Non-stop,427.97
Dubai,Frankfurt,Economy,Peak,Medium,7,4800,420,Non-stop,1252.18
Dubai,Tokyo,Economy,Shoulder,Low,60,8000,940,2+ stops,518.07
Dubai,Tokyo,Economy,Peak,High,18,8000,871,1 stop,2330.64
Dubai,Tokyo,Economy,Shoulder,High,32,8000,797,1 stop,1749.87
Dubai,Sydney,Economy,Low,Low,4,12000,1319,2+ stops,851.27
Dubai,Frankfurt,Economy,Shoulder,Low,5,4800,602,1 stop,706.05
Dubai,Delhi,Economy,Low,Medium,56,2200,347,1 stop,241.57
Dubai,New York,Economy,Low,Medium,30,11000,885,Non-stop,1114.62
Dubai,Los Angeles,Economy,Low,High,32,13400,1253,1 stop,1707.02
Dubai,Delhi,Economy,Peak,Medium,26,2200,225,Non-stop,590.97
Dubai,Singapore,Economy,Low,Low,54,5800,495,Non-stop,622.35
Dubai,Frankfurt,Economy,Shoulder,High,27,4800,420,Non-stop,1232.78
Dubai,New York,First,Low,Medium,22,11000,885,Non-stop,14493.39
Dubai,Tokyo,Economy,Peak,Low,45,8000,782,1 stop,1013.3
Dubai,New York,Business,Low,Medium,22,11000,1102,1 stop,5083.5
Dubai,Tokyo,Economy,Shoulder,High,5,8000,1028,2+ stops,1946.59
Dubai,Tokyo,Business,Shoulder,High,46,8000,922,2+ stops,4423.88
Dubai,Delhi,Economy,Low,Low,53,2200,225,Non-stop,235.57
Dubai,Sydney,Economy,Low,Medium,43,12000,1101,1 stop,931.24
Dubai,Delhi,Economy,Peak,High,30,2200,225,Non-stop,626.78
Dubai,Tokyo,First,Peak,Low,13,8000,660,Non-stop,8384.8
Dubai,Singapore,Business,Shoulder,High,59,5800,495,Non-stop,3388.23
Dubai,Los Angeles,Economy,Shoulder,Medium,8,13400,1065,Non-stop,1959.67
Dubai,Delhi,Economy,Shoulder,Medium,3,2200,225,Non-stop,775.45
Dubai,Singapore,Economy,Low,High,47,5800,617,1 stop,1237.6
Dubai,New York,First,Shoulder,Medium,43,11000,1220,2+ stops,6530.36
Dubai,Mumbai,First,Shoulder,High,50,1900,502,2+ stops,1491.43
Dubai,Frankfurt,Economy,Shoulder,Medium,48,4800,652,1 stop,665.07
Dubai,Singapore,Economy,Low,Medium,32,5800,698,1 stop,473.74
Dubai,Sydney,First,Peak,High,24,12000,1124,1 stop,18450.64
Dubai,London,Business,Shoulder,High,45,5500,873,2+ stops,1920.99
Dubai,Frankfurt,First,Shoulder,Medium,16,4800,753,2+ stops,3657.24
Dubai,Singapore,Economy,Peak,High,20,5800,495,Non-stop,2281.26
Dubai,Tokyo,Business,Low,Low,50,8000,1013,2+ stops,1483.95
Dubai,New York,Business,Shoulder,Medium,23,11000,1092,1 stop,6043.41
Dubai,London,Economy,Low,Medium,42,5500,472,Non-stop,621.12
